"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","LeadSource","Name","NextStep","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
bf10b2fb-80bc-4a57-9803-c5d50fdbcf2f,db21b59b-cee2-4108-9362-1c2ce229e483,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Skinte - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
bfdcb0bb-6d65-404e-9e24-ed9aa8eeff90,b1f85b4f-3813-46ab-8d5e-1609a956980d,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Edgepulse - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
bfe2e21e-a288-4164-ab92-132435b2dfdb,ff898e5f-6e75-4f7d-88e5-eea780485383,100082.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Dynava - Upsell,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
bff3669e-c081-40ad-ae4e-b92a3586cd0b,6163fb2f-aeae-421d-9437-82250f54a87f,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Fatz - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
c0318fd7-da3c-4bc6-a85b-17001b3fcd15,bf780cfe-38e6-41bd-af08-62e3c6a5d3ac,18050.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Shuffletag - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
c037bbff-56f2-4af6-95a7-c28d2be2a96b,0fa1eb92-c801-4611-988f-865ef8a7b8c9,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Browsetype - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c05d3dea-f1d7-442f-b0a7-b3414af35f7c,7643934d-3ae9-4e52-a114-97cf5dd682d8,34995.0,2022-05-30,"#N/A","#N/A",Pipeline,"#N/A",Jaxworks - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
c0833be4-64be-48d9-80cc-26844bc7ad46,8d5a44e6-1e52-4c09-af93-ebbb73dc056a,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Pixoboo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
c0b64a64-614a-4061-9239-299fabeede7b,ac2d1f95-9393-4906-b6bf-81197d5bcce5,72395.0,2022-03-23,"#N/A","This is a huge strategic opportunity. We're starting to gain momentum in this account, and the customer has the potential to be a referral machine for us.",Pipeline,"#N/A",Gigaclub - Upsell,Identifying key decision makers and stakeholders.,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
c1045337-ee1f-447f-892d-a7561871c58f,20cceb51-d1eb-4cc7-a90b-a095ce5a4890,72395.0,2022-06-02,"#N/A","#N/A",Pipeline,"#N/A",Roomm - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
c119b599-bb84-4b9c-abce-b6597a221a20,22f9b2ee-6d59-4d69-87b8-227d8202d189,70795.0,2022-08-11,"#N/A","#N/A",Pipeline,"#N/A",Skyvu - SOW 2,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
c17586c1-4faa-43b3-8ad9-091177ad8fcc,07e99765-5326-4853-8d6e-503c4a7670ae,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Fliptune - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
c1faa9bb-e6a9-44d8-8620-9b4ca146b561,75f7b858-9136-417b-a1bd-90567d732710,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Livefish - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c2c42cf6-1a46-43a3-bff2-a8056c8f0212,1ad74156-fc93-4a6e-b1be-804c969fd4f2,74395.0,2022-08-02,"#N/A","#N/A",Pipeline,"#N/A",Kwimbee - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
c2c80775-a1d3-4ba5-b02a-441fe17b79f5,93f00793-669b-4111-b2c5-b5fdf7d385d0,"#N/A",2022-08-25,"#N/A","#N/A",Pipeline,"#N/A",Realfire - New Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c309915e-ad6e-4bd4-9c40-e6a3a19c1ab3,dab43f6a-3720-4c63-894e-bbb0a190410a,100082.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Skimia - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c31c3d33-bf7d-4182-b354-cac5ccee1872,36bf137f-1149-41d2-9fb8-6234ba3cd704,34995.0,2022-06-16,"#N/A","#N/A",Pipeline,"#N/A",Topicstorm - Additional Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
c3381614-f9a2-46b8-ab5e-694ce0b5e316,b1f85b4f-3813-46ab-8d5e-1609a956980d,32395.00000002,2022-05-27,"#N/A","#N/A",Closed,"#N/A",Edgepulse - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c389e97b-c39e-4834-ad3d-83582d0da7dd,343e7d9b-7d83-4585-afdb-8b4e7d503c83,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Vipe - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c3df891b-d6da-4a3c-9870-d3adaaa6fa61,be6d726e-389a-43e9-8682-e56e53d917ab,72395.0,2022-08-02,"#N/A","#N/A",Pipeline,"#N/A",Jabberstorm - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
c4f74c42-3d22-4a9d-926b-92f8a3cf7f0a,8bad606c-a83f-4958-aaaf-7f6c5865c578,34995.0,2022-05-08,"#N/A","#N/A",Pipeline,"#N/A",Topdrive - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
c506c708-2e6b-4334-93ce-33b51a648923,1e929e32-5ab4-42e8-8702-5e96ac97c4ee,72395.0,2022-08-02,"#N/A","#N/A",Pipeline,"#N/A",Zoonoodle - Initial Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
c50ca391-fe91-4afc-81f0-694cdfaa1b5e,ac2d1f95-9393-4906-b6bf-81197d5bcce5,72395.0,2021-04-23,"#N/A",Will give end of year incentive to sign,Closed,"#N/A",Gigaclub - Initial Sale,calling up the chain,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c55b0adb-d75a-43a5-ae83-708b28d6d31a,c8afba6f-cad5-48c3-8a63-111b8ac8d7ef,11550.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Eamia - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
c561e1dc-ddcd-415f-a7ba-2197535e7747,7da82faa-1442-4434-bd1d-beb8b60ae2ce,11250.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Aibox - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
c67fe8bf-30ea-4201-8053-bcba4d6debde,6692b59c-2063-434c-b50f-014c374a4131,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Thoughtworks - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
c72d1397-2880-4d86-8e53-d61137ec50e5,ac50e6c1-e100-4a59-9645-33082b1b1459,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Yamia - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
c7383324-4d81-4733-9e93-c0666dd4973d,dab43f6a-3720-4c63-894e-bbb0a190410a,18350.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Skimia - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
c755ed62-99d0-4b16-a153-e6b68d254af0,f7524a71-97ec-4666-b4d6-06361a9f7206,100082.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Eazzy - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c78116af-e1e4-4618-9a60-fa59b4650026,97d458ba-5036-4039-a4b4-a2fc36826c61,32395.00000002,2022-05-27,"#N/A","#N/A",Closed,"#N/A",Digitube - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c7c9d045-d242-4cd6-b4a1-35e7a50ad9be,7fde462e-58a0-4fa4-afee-58620f629387,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Topicblabh-Sto Associates - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c82e83f2-986d-40fc-86da-8cab5c85e03e,8c735a21-f1d6-4bed-8ea6-bdf7de1ad435,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Lazzy - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c83625ca-b259-402c-8a16-7f17fe8f1566,8a1b7844-2155-4f3f-bbdf-ad702e8d7261,34995.0,2022-05-14,"#N/A","#N/A",Pipeline,"#N/A",Tagtune - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
c84da65d-048a-482e-8546-4251062f238a,b1f6761e-3657-4fd0-a644-ac92d63c11ea,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Mycat - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c8533a95-9564-460a-baf5-03eb1c3ce8fd,8dfff6a2-1462-4270-a660-47cac2996180,72395.0,2021-11-12,"#N/A","#N/A",Omitted,"#N/A",Bubblemix - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
c85dc7dd-f0e6-4207-b2b0-beba47937ce9,a652405e-08fd-4521-8d2f-e3be5f63fcf9,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Fanoodle - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c86071d4-c89c-4abc-9731-c44de63905ed,4e4e28ab-96ed-4cff-b379-5c4f7a404910,34249.0,2022-08-27,"#N/A","#N/A",Closed,"#N/A",Camimbo - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c88e4238-1a4d-46a5-8e0a-ee6619061632,26cdd933-0597-4052-85cd-5673fbe29241,100082.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Kazu - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c9ddbe3c-bec9-47e7-b8fc-939c18799b25,db21b59b-cee2-4108-9362-1c2ce229e483,34995.0,2022-05-30,"#N/A","#N/A",Pipeline,"#N/A",Skinte - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
ca3c5c50-d129-4a1c-adca-44a9a9c159e6,d7bd9aa8-ebdc-4417-bddf-a380b455753b,11550.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Zoombox - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
ca972230-dbe3-43d0-a3ab-314acc5ef47e,90edd09e-cd23-4441-9977-55cb69126e70,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Talane - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
cb23d3bc-2b47-44ac-b1e5-ee97b6cbb457,9eb989c3-c2e0-4bcf-9aa1-224fc331977b,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Layo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
cc08460c-34c3-4ac5-aba9-39a95c0db14b,2ebc1a9e-a974-43fe-94b5-0b6a321924a3,72395.0,2022-08-02,"#N/A","#N/A",Pipeline,"#N/A",Edgetag - Initial Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
cc4247f8-eb2d-48ca-a743-832604688f15,9b10a9d2-5113-4309-9cc1-646ef956c4ac,72395.0,2022-01-28,"#N/A","#N/A",Closed,"#N/A",Tagopia - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
cce6180d-d053-4e4b-a06c-f1c8d81c8187,b6f6cdff-6116-4175-8fe7-5222dd375cab,32395.00000002,2022-05-27,"#N/A","#N/A",Closed,"#N/A",Aivee - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
cd1d622f-1e50-44f9-8b86-98e321b5c30e,c60984b8-b309-4bdc-b374-058eea2d0c63,18350.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Trunyx - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
cd3c4446-703d-440d-a224-cbc9285a24ed,ff898e5f-6e75-4f7d-88e5-eea780485383,75995.0,2022-08-02,"#N/A","#N/A",Pipeline,"#N/A",Dynava - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
ce89565b-0aa6-4c7c-b7e7-df0d5123bbd9,2591800d-b603-48cf-92f0-76dfe66cb46d,18350.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Edgeclub - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
ce89a63c-fe0f-44bb-a158-4f0ee7074346,864ab183-2657-4d8b-baa4-35a317740d3e,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Trilith - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
ce9924b4-261a-4f27-9d73-98dbc4ea669c,05871b1a-5c56-45db-8232-e4505381dcb8,32395.00000002,2022-05-27,"#N/A","#N/A",Closed,"#N/A",Viva - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
cf039918-9878-4964-9b9b-4f11685ad7a7,d5925ecc-0bf8-4954-97bf-12f0ea0a7ca7,18050.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Vitz - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
cf96e95e-4dbc-46a4-bdce-a76d9aa54c3a,c8afba6f-cad5-48c3-8a63-111b8ac8d7ef,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Eamia - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
cfadfc07-5f47-491f-b30b-b46d4cb9dca3,6735ef0b-e452-49e9-a6ac-cb29c5dae786,34995.0,2022-05-08,"#N/A","#N/A",Pipeline,"#N/A",Jetpulse - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
cfc2e7df-7be8-40e1-9f39-f52807e587ff,d0aed0c8-dd2a-49b5-af99-330baaf4a4ac,29995.0,2021-04-23,"#N/A",Will give end of year incentive to sign,Closed,"#N/A",Zoovu - Additional Sale,Sign SOW,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d0804fc4-7058-4c8f-a253-0d4dca7d9379,7fde462e-58a0-4fa4-afee-58620f629387,29995.0,2021-08-26,3b70045a-556e-46f1-bf5a-62340ab8e8af,"#N/A",Closed,"#N/A",Topicblabh-Sto Associates - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d0912cde-68e5-4b7e-bfa8-5b1b384cfb78,3d8547e5-043e-4476-a22b-c1f2b4cad2da,100082.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Rhynyx - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d0e3cf22-f6f3-4cca-b41a-5bbc0d43237d,7807e68c-fb7b-4208-9516-4e5bb574793d,11550.0,2022-06-10,"#N/A","#N/A",Pipeline,"#N/A",Podcat - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d19f7910-ee70-4714-912d-a968871c6438,3d8547e5-043e-4476-a22b-c1f2b4cad2da,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Rhynyx - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d1d3958f-f161-41f8-9d6a-207f4450a133,9419a11c-73a3-4f04-a74c-a7c84e591a7f,32395.00000002,2022-05-27,"#N/A","#N/A",Closed,"#N/A",Thoughtmix - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d2052142-99fa-4626-8490-2e7901b7e41a,7da82faa-1442-4434-bd1d-beb8b60ae2ce,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Aibox - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d3675dc0-d25b-471e-b397-ff96ed5c3751,2d151e51-9102-423f-8dd0-2c5585a0b772,72395.0,2022-07-27,"#N/A","#N/A",Pipeline,"#N/A",Oloo - SOW 2,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
d39c0f87-7719-4eaa-b90a-10fb433f1df6,ac50e6c1-e100-4a59-9645-33082b1b1459,18350.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Yamia - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d3b9796b-3667-42e9-b8f3-b435e0258fdc,b02d054b-8155-4af5-9a45-de4f70577a40,29995.0,2022-03-14,d619a838-80b8-46eb-ad3c-80b56ee777bc,"#N/A",Closed,"#N/A",Wikizz - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d3f37eba-0dfe-4f07-bb96-4cef90a941ff,3da5d68a-395e-4908-8a48-23cdaebc6375,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Photolist - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d410b423-3775-4faa-98f4-e7c2473bb223,f60f79cb-219d-4003-bad4-2b15c89a0e73,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Babblestorm - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d4257316-f93e-4258-90a9-09fc48c23e62,f4eb5850-e7af-4793-b7ae-86afaf9a5241,29995.0,2022-11-17,"#N/A","#N/A",Pipeline,"#N/A",Voolia - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
d4320c33-1e85-407d-81b7-7a578d82bbdf,0771f764-c2e7-40f4-831b-a5fa82d19d93,32395.00000002,2022-05-27,"#N/A","#N/A",Closed,"#N/A",Kamba - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d4802204-cb99-4030-8acd-6190914829f6,15a61f80-074e-40c4-a2c6-f6320ee5e539,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Babbleopia - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d6616bce-67d9-4517-82e3-f600fd6ac82c,2bb0a5a2-4a38-4e79-b73d-336afe3c1943,29995.0,2022-03-14,"#N/A","#N/A",Closed,"#N/A",Gabtype - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d7113148-7a3a-4cea-af69-418aa4bbefbe,45277e4c-0dbc-444d-8166-4a6db8cc1b32,72395.0,2021-11-10,"#N/A","#N/A",Pipeline,"#N/A",Meembee -Complete Starter Package,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
d77cc909-3cd3-4231-b45c-1c8cedf1374a,f2946c47-4a64-4bea-a18a-ccd04b132e69,32395.00000002,2022-05-27,"#N/A","#N/A",Closed,"#N/A",Plambee - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d87a419e-48c1-4c86-b8f4-5aa5cef06c97,ff898e5f-6e75-4f7d-88e5-eea780485383,18350.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Dynava - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d87f799b-7267-4512-a2dd-0055036a783f,1ad74156-fc93-4a6e-b1be-804c969fd4f2,29995.0,2022-01-27,"#N/A","#N/A",Closed,"#N/A",Kwimbee - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
db07f1d8-10fb-486e-a030-ac96c47b4c79,1ad74156-fc93-4a6e-b1be-804c969fd4f2,18050.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Kwimbee - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
db524909-4865-4ab4-b51f-09254353da7b,66ad3091-0637-40ff-9bea-ce8c16b65ea4,32395.00000002,2022-05-27,"#N/A","#N/A",Closed,"#N/A",Kwideo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
db76ea6c-ff83-461f-9540-e7e33459058b,a45cefd3-c93f-4299-ad7d-ad07b86f10fa,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Browsebug - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
db914cd6-6ae6-4c45-87b4-728b8352dfb7,5dc44a62-209e-4af8-8c75-f532e43ab31c,11250.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Thoughtstorm - Cross-sell-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
dbeaac69-423c-40e3-be99-86df4ff59767,9419a11c-73a3-4f04-a74c-a7c84e591a7f,29995.0,2022-03-14,"#N/A","#N/A",Closed,"#N/A",Thoughtmix - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
dc6b2ff3-96b1-4664-9bf2-fd316027188c,dd2ae7b9-8a5e-4fb0-a3e6-f22ae3c10e73,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Wordtune - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
de5cb272-1973-4ee4-a546-284a40e8535c,d4a96773-c91b-4268-aa51-87d0f9655286,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Browseblabc-Morales Corp. - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
