"Guid","Description","OpportunityId","Quantity","SBQQ__ParentID__c","SBQQ__QuoteLine__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
d2f96edc-5038-4239-8f61-3aea196af2d1,"#N/A",aeaefd9f-fabd-421e-968e-4d504e2cf627,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
d2fa3a1b-56b2-425f-b6a0-1ecf10637147,"#N/A",24b8142f-7e53-40ff-841a-1323ae840036,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
d308facf-0f2d-46d5-ab47-144c9b6e741f,"#N/A",c7383324-4d81-4733-9e93-c0666dd4973d,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
d3287b39-8816-459f-adaa-e9e515616e8a,"#N/A",6b02e407-dec7-4314-bc56-11be896243a3,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
d33383df-6f13-4654-bf41-14f3b24ec405,"#N/A",7d9c9eea-c997-4cc4-a3ea-ba71f8e702f7,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
d37a7f20-c3a4-4fb9-b4bd-b9db448d69ac,"#N/A",a4952592-3f94-4c3f-8ad3-12168a6ebb9f,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4800.0,400.0,"#N/A"
d383dab9-f305-4cbe-8fa9-ca9e8992b91d,"#N/A",62eccec3-88ce-4c45-97f8-3e6de8892596,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
d390e2be-d311-4ddc-94a6-1051c3793a6a,"#N/A",5a10af32-e113-423b-941e-a00c0d6b9ec1,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
d3c3d84f-6433-4ee9-8768-d12e6083a988,"#N/A",73dade63-f04f-430e-a969-005a926795f6,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
d3d030d2-6b68-4218-990b-1303ae68d080,"#N/A",24b8142f-7e53-40ff-841a-1323ae840036,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
d3dc656a-0d59-441e-b44e-5b5aad76c40b,"#N/A",d4257316-f93e-4258-90a9-09fc48c23e62,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
d407d396-ed84-4c97-8b61-80e030f67403,"#N/A",0057e352-f795-496d-b4ba-6f6f5582d2d3,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
d41a5c20-5c35-4982-8078-295141588061,"#N/A",c037bbff-56f2-4af6-95a7-c28d2be2a96b,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
d41f4541-4acc-43e1-8c86-be163325b347,"#N/A",cd3c4446-703d-440d-a224-cbc9285a24ed,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
d437eaa7-3a88-41e8-a93d-ad0a8cf9e14f,"#N/A",89b6d9b3-240c-495d-a31a-29678002d528,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
d43d08a9-70aa-4252-8f2a-89f3da4311b2,"#N/A",242af4af-6d8a-43c6-9f57-12efdffdbc2d,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
d43ed442-0c0b-49bf-a89d-15a02f507dbc,"#N/A",9d78121d-786b-455b-beb4-8bb3d76ddd79,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
d43f76d3-f33b-4954-9b50-cd46e8738da9,"#N/A",07c027ba-14b4-49aa-9627-4b1a7c855058,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
d450ffbe-7c88-41e1-a05d-6dbe58460513,"#N/A",054041fe-57c6-49a8-bdf4-c1458e4f3e8a,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
d45ac1c1-af69-4cc8-997d-8665a1d3408d,"#N/A",ae4f3909-e6fc-42e8-8a80-af3bbb45915e,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
d463c0e4-7840-4499-96c1-7c8311da9230,"#N/A",9750c748-7b9e-4d8c-b345-97d4142a59e7,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
d48369b7-a1a0-4c94-acae-e8f2b8e674ed,"#N/A",f8c5fb43-0741-4234-b5d0-c15aeea356b9,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
d484d15c-50bc-49d2-88a7-8e92b7210c28,"#N/A",c72d1397-2880-4d86-8e53-d61137ec50e5,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
d48c99b7-7f9e-464d-b9b6-887d67f11030,"#N/A",873e8fa3-b4c0-46f9-aed5-11add9521a2d,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
d498df1b-b897-4e17-b6be-81ba4ca66380,"#N/A",d77cc909-3cd3-4231-b45c-1c8cedf1374a,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
d49e8ac6-5186-4650-8f18-923ba8816c1d,"#N/A",a4952592-3f94-4c3f-8ad3-12168a6ebb9f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
d4b34486-c597-462e-b7a5-22d7a8788a0e,"#N/A",e3537f0f-74ae-4bb3-99c4-8efbdbfd0e62,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
d4ba248e-1340-49dd-ae45-e23a16e9d459,"#N/A",0a96d43d-fb57-4216-bf84-cf1767be1072,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
d4bdc016-fc81-4d31-9be8-2912040cae4e,"#N/A",a50cd0f4-8051-44dc-9f1e-2472c773458f,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
d4c34718-39f8-4004-a405-6db1a1517fa9,"#N/A",6c65e7fd-3098-4c44-abca-2e3716143ec5,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
d4fbd174-1840-4990-b9f1-d1d664ce9e76,"#N/A",59d2be9b-249e-44cd-9280-f3a0b7bb6702,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
d4fe2a69-34e3-4294-9ce6-ce9244942e2a,"#N/A",af503d0a-2f7e-4479-8a41-32f8b7a18d9d,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
d5082419-734c-4657-8fb5-6e427121753e,"#N/A",b7947383-7f63-4c94-a664-25409377e97b,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
d54cfb4b-03b0-49b5-b1e6-1fc41fbdde90,"#N/A",1d02b948-af82-4d87-aa88-6178f3d18896,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
d54f8a2b-879a-4391-bace-a1c92852b02e,"#N/A",d4320c33-1e85-407d-81b7-7a578d82bbdf,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
d55bb399-d171-42a4-889d-3f18ba8633f4,"#N/A",cc08460c-34c3-4ac5-aba9-39a95c0db14b,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
d55c6142-dc96-41f4-a649-011e51ff1909,"#N/A",0bee75b5-6dee-4ce3-bc18-13df285ca43a,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
d577b8c3-8190-4fa9-b46d-25310fcb2e9e,"#N/A",26ce110e-eb38-44c0-a79f-5f93df0d757d,22.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1100.0,50.0,"#N/A"
d577b8e5-1943-4d67-a8d7-82fb2305394f,"#N/A",d1d3958f-f161-41f8-9d6a-207f4450a133,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
d5821019-f2bf-49c9-bfad-2b7b62cc34af,"#N/A",f99b1dea-2b9f-4f7a-95c3-051261b7034e,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
d584a3d1-ddc0-445a-a03b-99c77b6a0da2,"#N/A",9272353c-b5b0-4963-b0e0-cf09b35dc528,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
d5981796-bd9d-405d-821e-56e3c41eee31,"#N/A",4c40b47f-823c-4745-b5c4-3567c62b3391,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
d59bdb1d-e5e3-4a3f-ab73-7898281e68ae,"#N/A",a4c18585-20d5-4078-9422-61905a3a9cc5,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
d5a93ef0-af45-42e5-b5f6-969d7aef5936,"#N/A",c78116af-e1e4-4618-9a60-fa59b4650026,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
d5b2591b-bb1e-4e06-b517-7c47a9503e3b,"#N/A",2633986e-3cf9-4c03-8326-cdb2d9a14ffd,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
d5babff4-6298-4941-9de3-ad31a093078f,"#N/A",207efb6f-1980-4f62-8545-d9bf8ad2ca3a,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
d5c6d248-f0d0-4f1b-bf22-ef8d537d9f8d,"#N/A",70f03d6a-ac5a-4bc9-b4e5-942b303bb9e5,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
d5d3af17-5100-4828-a67f-236dd41dca5e,"#N/A",cd3c4446-703d-440d-a224-cbc9285a24ed,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
d5dbf66d-7320-45f0-a6f0-3e11ec08c663,"#N/A",2d861f2a-98d2-4e4f-bbfa-0e3324caf2a7,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
d5e56fad-7d4b-45c9-b9d9-1b65c4e98d22,"#N/A",56d6aece-4341-4d42-97d9-d256a60e4822,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
d5f7a967-23ac-468e-86bb-fd489d2591a1,"#N/A",f5514e76-e3d3-431e-be35-c0122c23b912,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
d6079cf8-7ff6-4adb-a261-7acbc858f53c,"#N/A",e70a1127-4e10-4735-9075-7dc8bf6d9a7e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
d609593b-f04f-4360-9285-629163e3dc72,"#N/A",fa6d3b3b-e83c-4db0-83ec-afd1dacbf787,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
d60e4a57-9956-4d1d-9074-4b69ecc8f98c,"#N/A",72cb3246-3298-4679-9fa2-64ee6197ea68,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
d6109803-289b-4a29-8bfb-3f74a9d13ed2,"#N/A",e698493a-614f-4cc5-86a3-514d01c7981d,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
d644c131-11ad-4b97-ae14-0d15a93fbc94,"#N/A",8033481c-cf9c-4c92-b9a4-1060860b0d6a,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
d662c9a8-417a-4413-a7d6-643600394d29,"#N/A",04e83369-08dc-48bc-9294-b41c29462c63,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
d6800b86-68f5-4147-8149-8992735fa168,"#N/A",817b418f-34e6-4a59-b8e1-4c54e75b5532,1.0,00k8c00002UdSKUAA3,f372fb5f-fb7e-43e3-8480-217f309496fb,One-time,"#N/A","#N/A",3189.0,3189.0,"#N/A"
d692dad7-e730-4710-8d51-492b50865362,"#N/A",674be3a4-cc4a-41fe-b42d-b239d16739c5,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
d69b818a-caed-4841-8fcf-aa5a79a28821,"#N/A",1bf02f7e-db93-41a9-8b25-4bfa1abb15de,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
d6a49505-746a-4886-bf1c-2008e34785c1,"#N/A",471ae45a-d713-42c3-9731-7ad0e89351bb,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
d6bacd7c-eb59-480c-95cd-276a8399c1de,"#N/A",1c9896f1-2925-443f-873c-06c053c9a1d9,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
d6c1622e-42fd-493a-9610-1e43d3c30c6d,"#N/A",ca3c5c50-d129-4a1c-adca-44a9a9c159e6,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
d6c5fe88-304c-40ef-a6a5-b3883b423cb8,"#N/A",080f0944-0666-4d2f-bb5f-5b3f232b2dc8,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
d6d94a0b-36a3-4fdf-8abb-07eb924a3715,"#N/A",c67fe8bf-30ea-4201-8053-bcba4d6debde,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
d6f9fb64-91ea-4e03-8c68-a987c5abaeee,"#N/A",ae38d05a-9765-4a10-bbcd-9b6532b9506b,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
d7068a9a-db77-4123-8d52-4fd78c7cc2bd,"#N/A",b47a1a01-2a9d-4392-a912-a02798fb7550,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
d70be6a0-0567-4b99-b7d3-2c763c1f5b2a,"#N/A",d0912cde-68e5-4b7e-bfa8-5b1b384cfb78,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
d7253d51-fcaa-4795-a056-83478ed4d2bd,"#N/A",6b02e407-dec7-4314-bc56-11be896243a3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
d729e6ab-0a82-4d1a-a605-1121f110d3e0,"#N/A",f6ba0cc2-ad1a-43bd-aa3e-9c6af5a783b0,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
d72d8fe0-7966-4684-86cd-112596b12f20,"#N/A",736ec3a1-8c89-436a-a3f7-8364e72edc82,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
d748e681-24fc-468b-b6fe-1049179dda50,"#N/A",94f00272-6308-4288-8753-16b55ff1153e,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
d7634f49-2099-4a96-8057-f416c93b7ed4,"#N/A",0e5326a1-1eaf-47c1-a758-6d071537d6ff,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
d775a4d6-7c90-4ef4-baae-627253fa145f,"#N/A",7d4eb147-ddc4-4c84-90de-00b39d3562c3,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
d785d90c-4eb1-409e-9b88-0d5c7ff42ac3,"#N/A",b47a1a01-2a9d-4392-a912-a02798fb7550,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
d78ac4a5-baeb-400c-9b39-3c865e876604,"#N/A",a8e3e220-8e62-48fd-afe4-34a462e447f6,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
d7a0c1c6-e61b-4b37-84cc-7db8301df18a,"#N/A",5c5d652c-d4ec-499a-9e15-7ba5eadcf9c4,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
d7c2527c-a0dd-4c29-aa03-802fe45f4edb,"#N/A",b0bdcf61-7b74-43df-9ad0-4eeb9eeccdb1,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
d7cb2bf6-f8b8-4e69-a60f-9d16cf84d248,"#N/A",7bd08852-d00c-4c22-b6b0-3d7fb1f3d39f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
d7d4892f-5f1e-449b-b77f-e97ea7c94ad9,"#N/A",b91547af-1cbb-4bc8-b46c-9895212bd088,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
d828c792-47d3-4586-a1ab-a35607921afa,"#N/A",8dc13752-a530-47fe-a4f5-e571b5c0ff44,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
d82a769d-5643-479c-8acd-60593a67bd57,"#N/A",32210706-baa1-4446-9541-caed80f2f368,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
d847d755-2e32-4b15-802b-51520e6ff97e,"#N/A",fb384e37-5e6f-445b-9317-72ca17b4ce2c,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
d86081b3-4a39-4ead-a513-52598dc233d5,"#N/A",4d45e127-0b6d-48a2-8184-99f1286c51ef,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4800.0,400.0,"#N/A"
d865738a-a845-418e-88e8-1ca84f7d398c,"#N/A",6538ca1a-a010-42ec-b5e0-936d4584715e,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",11000.0,1100.0,"#N/A"
d86fa49e-b567-43d6-8a57-a975ff848f2a,"#N/A",b47a1a01-2a9d-4392-a912-a02798fb7550,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
d893002e-d24c-46b1-9f86-dc8e0c915cad,"#N/A",fd86714f-3322-49de-8e65-889bbc8c1a28,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
d89c22c9-d4bb-4c6d-b194-3c1d0753a8fc,"#N/A",18f788b6-3ca3-4eca-a66b-6ae9e943b955,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
d8b3c1c0-b063-4197-8cda-2e98d7ba8b00,"#N/A",6f093cff-5490-4376-9d3c-cc7de344fbbd,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
d8c3d875-aa68-4544-bc15-d4b0b5288b3a,"#N/A",c3df891b-d6da-4a3c-9870-d3adaaa6fa61,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
d8cb3fec-c331-4b3f-8d6b-cc7b1b1685d1,"#N/A",59a66dbb-78d8-40c6-9b16-a8a950967e89,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
d8d3ca7f-ed78-4ee0-befe-2ddb42bed330,"#N/A",f72f53d5-b018-4da4-b673-ed0544490eec,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
d8d7f673-59e2-48c4-8173-02e411d5a84c,"#N/A",5b40a7ee-d558-44d1-b9de-4a6737b03234,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
d8e7fd05-0325-433b-8626-008f56bd1a51,"#N/A",aebb63aa-a3ba-42d1-b82a-b851e3c6eef2,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
d8f0d7df-614b-4486-8153-e315ce35fda5,"#N/A",e491c7ec-9689-4337-92d3-72055819b04e,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
d8f467e2-c614-4b4c-b916-ccaa1f23fd0b,"#N/A",3cad4c88-2773-4fc7-ae9e-6d6d0a149f6a,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
d901eca4-8b4f-4d84-8da0-69e977f134aa,"#N/A",d3b9796b-3667-42e9-b8f3-b435e0258fdc,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
d9045f14-8299-4306-92a8-37ce98078ae0,"#N/A",6538ca1a-a010-42ec-b5e0-936d4584715e,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",9000.0,900.0,"#N/A"
d90be8f6-d866-456b-adc5-07b6a1b1fbc9,"#N/A",00aff9de-dcb0-4e60-9b0e-a18c63da96da,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
d91649c0-72ff-4516-b932-c4542c471a5c,"#N/A",61fde6f1-fe86-4e32-9c70-b61fe1ede92f,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
d917345c-42b9-4c78-9ff1-d4c4b64024fe,"#N/A",c0b64a64-614a-4061-9239-299fabeede7b,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
d91b07b1-d512-45fc-915a-053f7c21e989,"#N/A",832660d3-eca4-4a48-b8cb-6cbaeb315fff,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
d942456d-2c49-49f3-9807-e1d2d091e3a9,"#N/A",3ddf1f13-f44c-4843-9d6c-44bf63c79b6d,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
d9573fb4-4fbe-47d3-a420-7431c1574ec4,"#N/A",cc08460c-34c3-4ac5-aba9-39a95c0db14b,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
d95db42a-cff7-49ed-a2b0-1466840dcbb6,"#N/A",1e78c002-4843-4147-97a6-0aabb19036e5,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
d9608bca-7f7c-4f63-bc06-f91fba4fc335,"#N/A",86588e3a-a2b4-4797-81c5-f10da02bcef0,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
d982a6a7-f423-4a95-9960-9270c01227d7,"#N/A",54cb4ee3-00b5-4012-925e-612560c85bb5,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
d990092d-7d45-40ec-96fc-b80b7417a2d1,"#N/A",2d861f2a-98d2-4e4f-bbfa-0e3324caf2a7,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
d9c59bd3-e05f-41cd-9a59-7fd43f4dc7f5,"#N/A",725b5204-7933-42dd-a9da-db61239b090d,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
d9c71e43-d5ba-49f3-aa31-9ae65538812e,"#N/A",991bbfd5-f01b-4ece-b51e-ff97c4f1b3a0,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6000.0,300.0,"#N/A"
d9d74ab2-bb1d-4d43-9c22-27b77ea13efb,"#N/A",bf10b2fb-80bc-4a57-9803-c5d50fdbcf2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
d9e7237e-368e-4bdc-adb3-81d5599eb427,"#N/A",e6afd368-2f80-4141-9b2b-21255f2e8fba,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
d9e8174a-897d-4fda-886c-9fdabdfd717c,"#N/A",e734e214-0207-45aa-9763-a143dbd7001d,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
d9e928cf-e3cf-4f46-bda2-e58647779813,"#N/A",d0e3cf22-f6f3-4cca-b41a-5bbc0d43237d,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
d9ee4a65-9747-43ad-8175-4cf3d750e332,"#N/A",88437869-a25b-488f-8c3a-e85584245997,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
da0c1b54-432f-46ee-9a14-a019b178727a,"#N/A",e9b6c5d7-9189-4c9c-9d0b-a2fd9d1a9a73,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
da13e74f-5d73-4824-b4da-eb949293c85d,"#N/A",12f41d7e-f19a-4355-9e8a-d7f2a318cf9f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
da522221-5799-4e32-b31b-615610ca89aa,"#N/A",dc6b2ff3-96b1-4664-9bf2-fd316027188c,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
da58e8f5-3dc8-4aaa-8c83-2adef6706a91,"#N/A",11ae5e7a-7f68-48ff-b1fc-90d6c2b162e4,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
da650f6a-9125-4252-92bf-ea040e1af681,"#N/A",c9ddbe3c-bec9-47e7-b8fc-939c18799b25,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
da6c98fb-6ccd-4a6a-a48e-ca154e1ce7f8,"#N/A",5260dad9-8c1d-427c-8e64-eef735ab1728,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
da815459-3fcc-42ba-ad1c-2deb12c04a3c,"#N/A",1c9896f1-2925-443f-873c-06c053c9a1d9,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
da93e560-fe4d-463b-9f59-4af9aa613e43,"#N/A",801aef1b-e556-4208-95ec-082e67fafa53,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
da9c2b77-9bfe-4ccf-95ab-5521809afbf0,"#N/A",1556dffb-af5e-4056-879f-fed498adb160,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
daa0dcf2-4486-47d4-82c5-0ae44a762270,"#N/A",ff814bc2-6173-4783-86d5-6847e0fce8a8,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
dab79d93-883b-4d27-9fca-63c90152d699,"#N/A",c0833be4-64be-48d9-80cc-26844bc7ad46,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
dabac90e-e6fc-4dcc-9ad6-f54af4d04ed8,"#N/A",99e47d43-12ea-4ed3-88a8-22cfaf7ef7d3,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
dad14733-436f-47f0-9aa2-4f9392bb6878,"#N/A",15829cc3-0519-4f26-a09c-8148d3f9c5f3,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
dad1cb28-946e-4711-a1f0-11f6b24ca8e3,"#N/A",a8e3e220-8e62-48fd-afe4-34a462e447f6,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
